0,time,open,high,low,close,adjclose,volume,code
3758,"August 26, 2014",54.122501,54.5,54.044998,54.182499,52.313988,6944000,V
3759,"August 27, 2014",54.279999,54.3825,53.822497999999996,54.282501,52.410538,8035600,V
3760,"August 28, 2014",53.75,53.935001,53.442501,53.650002,51.79985,11083600,V
3761,"August 29, 2014",53.639998999999996,53.75,53.025002,53.130001,51.297787,14646000,V
3762,"September 02, 2014",53.352501000000004,53.7425,53.177502000000004,53.682499,51.83123,8066400,V
3763,"September 03, 2014",53.767502,54.040001000000004,53.577498999999996,53.724998,51.872257,7788400,V
3764,"September 04, 2014",53.860001000000004,54.029999,53.5,53.564999,51.71777,9492400,V
3765,"September 05, 2014",53.59,53.592499,53.275002,53.552502000000004,51.705708,8202800,V
3766,"September 08, 2014",53.502499,54.055,53.375,53.942501,52.08226,10266400,V
3767,"September 09, 2014",53.822497999999996,53.8675,53.5,53.57,51.722609999999996,7328800,V
3768,"September 10, 2014",53.517502,54.662498,53.509997999999996,54.220001,52.350196999999994,12646800,V
3769,"September 11, 2014",54.174999,54.1875,53.612499,53.737499,51.884327,8861200,V
3770,"September 12, 2014",53.720001,53.9375,53.1875,53.509997999999996,51.664677000000005,8710800,V
3771,"September 15, 2014",53.462502,53.9025,53.462502,53.66,51.809505,7036800,V
3772,"September 16, 2014",53.727501000000004,54.445,53.412498,54.325001,52.451576,9211600,V
3773,"September 17, 2014",54.25,54.372501,53.424999,53.8825,52.024322999999995,12321200,V
3774,"September 18, 2014",53.982498,54.169998,53.787498,54.110001000000004,52.243992,9215200,V
3775,"September 19, 2014",54.422501000000004,54.537498,53.872501,54.0625,52.198124,20475200,V
3776,"September 22, 2014",54.244999,54.244999,53.4375,53.470001,51.626057,9074000,V
3777,"September 23, 2014",53.474998,53.474998,53.115002000000004,53.115002000000004,51.283295,7959600,V
3778,"September 24, 2014",53.195,53.75,53.0625,53.602501000000004,51.753983000000005,8336000,V
3779,"September 25, 2014",53.509997999999996,53.567501,52.605,52.677502000000004,50.860889,11729600,V
3780,"September 26, 2014",52.862499,53.055,52.639998999999996,52.985001000000004,51.157784,7178800,V
3781,"September 29, 2014",52.552502000000004,52.865002000000004,52.279999,52.732498,50.913986,8788800,V
3782,"September 30, 2014",52.7925,53.505001,52.755001,53.342499,51.502953000000005,11456000,V
3783,"October 01, 2014",53.212502,53.452498999999996,52.4375,52.502499,50.691914000000004,11686000,V
3784,"October 02, 2014",52.25,52.5,51.950001,52.43,50.621914000000004,11411600,V
3785,"October 03, 2014",52.7575,53.075001,52.544998,52.997501,51.169853,9960800,V
3786,"October 06, 2014",53.147498999999996,53.287498,52.915001000000004,52.947497999999996,51.121574,8937200,V
3787,"October 07, 2014",52.702498999999996,52.772498999999996,51.962502,52.012501,50.218815,8949600,V
3788,"October 08, 2014",52.0075,53.134997999999996,51.924999,53.09,51.259159000000004,14038800,V
3789,"October 09, 2014",53.052502000000004,53.052502000000004,51.895,51.927502000000004,50.136749,10996800,V
3790,"October 10, 2014",51.9725,52.392502,51.244999,51.244999,49.477783,11744400,V
3791,"October 13, 2014",51.125,51.9375,50.93,51.07,49.308823,12188800,V
3792,"October 14, 2014",51.102501000000004,51.474998,50.610001000000004,50.68,48.932274,14018000,V
3793,"October 15, 2014",50.215,50.4925,49.237499,50.0625,48.336059999999996,19668000,V
3794,"October 16, 2014",49.272498999999996,50.802502000000004,48.797501000000004,50.75,48.999855,15625600,V
3795,"October 17, 2014",51.209998999999996,51.642502,50.892502,51.5,49.723999,12731600,V
3796,"October 20, 2014",51.3825,52.049999,51.285,51.962502,50.170544,7628000,V
3797,"October 21, 2014",52.445,53.345001,51.974998,53.327498999999996,51.488471999999994,12986000,V
3798,"October 22, 2014",53.322497999999996,53.487499,52.692501,52.73,50.911575,11042000,V
3799,"October 23, 2014",53.467499,53.974998,53.169998,53.57,51.722609999999996,9729600,V
3800,"October 24, 2014",53.407501,53.537498,52.965,53.369999,51.529503000000005,10896000,V
3801,"October 27, 2014",53.264998999999996,53.682499,53.052502000000004,53.352501000000004,51.5126,6658800,V
3802,"October 28, 2014",53.6525,54.215,53.514998999999996,54.177502000000004,52.309162,10497600,V
3803,"October 29, 2014",54.077498999999996,54.599998,53.4375,53.665001000000004,51.814339000000004,16095200,V
3804,"October 30, 2014",57.1325,59.82,57.005001,59.162498,57.122246,50857600,V
3805,"October 31, 2014",59.322497999999996,60.625,59.322497999999996,60.357498,58.276031,24956000,V
3806,"November 03, 2014",60.244999,60.799999,59.75,60.384997999999996,58.302586,12716000,V
3807,"November 04, 2014",59.912498,60.752499,59.775002,60.7425,58.647762,16644400,V
3808,"November 05, 2014",61.040001000000004,63.084998999999996,61.0,62.3825,60.231196999999995,21939600,V
3809,"November 06, 2014",62.377499,62.724998,61.884997999999996,62.522498999999996,60.366375,13212000,V
3810,"November 07, 2014",62.529999,63.107498,62.259997999999996,63.107498,60.931197999999995,9507600,V
3811,"November 10, 2014",62.994999,63.099998,62.1325,62.552502000000004,60.395340000000004,13145200,V
3812,"November 11, 2014",62.294998,62.470001,62.040001000000004,62.432499,60.279476,8467600,V
3813,"November 12, 2014",62.212502,63.040001000000004,62.084998999999996,62.987499,61.286526,10897200,V
3814,"November 13, 2014",63.099998,63.099998,62.397498999999996,62.73,61.035976,12473200,V
3815,"November 14, 2014",62.785,62.790001000000004,62.182499,62.209998999999996,60.530014,8532800,V
3816,"November 17, 2014",62.145,62.857498,62.040001000000004,62.450001,60.763542,9876800,V
3817,"November 18, 2014",62.447497999999996,62.932499,62.267502,62.432499,60.74651,7647200,V
3818,"November 19, 2014",62.557499,62.7075,61.797501000000004,62.465,60.778137,6642800,V
3819,"November 20, 2014",61.8825,62.9725,61.877499,62.9175,61.218414,6704000,V
3820,"November 21, 2014",63.785,64.139999,63.205002,63.555,61.838696,11886800,V
3821,"November 24, 2014",63.75,63.8125,63.400002,63.654999,61.936001,10724800,V
3822,"November 25, 2014",63.84,64.5,63.705002,64.315002,62.578182,12966400,V
3823,"November 26, 2014",64.370003,64.737503,63.900002,64.315002,62.578182,7977200,V
3824,"November 28, 2014",64.644997,64.875,64.474998,64.547501,62.804398,5186800,V
3825,"December 01, 2014",64.067497,65.162498,64.067497,64.537498,62.79466600000001,10925600,V
3826,"December 02, 2014",64.792503,65.0625,64.557503,65.002502,63.247105000000005,8535200,V
3827,"December 03, 2014",64.910004,65.470001,64.672501,65.400002,63.633877000000005,9382000,V
3828,"December 04, 2014",65.519997,65.5625,65.012497,65.285004,63.521992000000004,7362400,V
3829,"December 05, 2014",65.410004,65.872498,65.25,65.837502,64.059555,7838000,V
3830,"December 08, 2014",65.875,66.407501,65.629997,65.775002,63.998749,12342000,V
3831,"December 09, 2014",64.875,66.182503,64.875,66.035004,64.25173199999999,10454000,V
3832,"December 10, 2014",65.945,66.209999,65.25,65.43,63.663070999999995,8528000,V
3833,"December 11, 2014",65.737503,66.394997,65.627502,65.779999,64.00361600000001,13383600,V
3834,"December 12, 2014",65.1325,66.112503,64.195,64.195,62.461414000000005,15325600,V
3835,"December 15, 2014",64.542503,64.712502,63.272498999999996,64.175003,62.441956000000005,12825200,V
3836,"December 16, 2014",63.23,64.612503,63.087502,63.352501000000004,61.64167,12050400,V
3837,"December 17, 2014",63.529999,64.889999,63.424999,64.769997,63.020889000000004,9714400,V
3838,"December 18, 2014",65.459999,66.112503,65.285004,66.040001,64.256592,10318000,V
3839,"December 19, 2014",65.839996,66.144997,65.345001,65.417503,63.650909,15563600,V
3840,"December 22, 2014",65.605003,66.077499,65.5075,66.052498,64.268738,5680000,V
3841,"December 23, 2014",66.252502,66.605003,66.014999,66.315002,64.52417,5537600,V
3842,"December 24, 2014",66.372498,67.212502,66.345001,66.907501,65.100662,5236800,V
3843,"December 26, 2014",66.907501,67.33000200000001,66.654999,66.654999,64.854973,4768800,V
3844,"December 29, 2014",66.620003,66.925003,66.262497,66.35749799999999,64.565506,5262400,V
3845,"December 30, 2014",66.275002,66.345001,65.769997,66.137497,64.351456,4781600,V
3846,"December 31, 2014",66.370003,66.8125,65.54499799999999,65.550003,63.77983100000001,5904800,V
3847,"January 02, 2015",65.845001,66.6875,65.622498,66.254997,64.465775,8389600,V
3848,"January 05, 2015",65.872498,65.875,64.717499,64.792503,63.042786,12751200,V
3849,"January 06, 2015",64.947502,65.195,63.715,64.375,62.636559,11070000,V
3850,"January 07, 2015",64.610001,65.285004,64.362503,65.237503,63.475777,9346800,V
3851,"January 08, 2015",65.800003,66.279999,65.657501,66.112503,64.327141,10443200,V
3852,"January 09, 2015",65.902496,66.1175,64.942497,65.1325,63.373596,10523600,V
3853,"January 12, 2015",65.260002,65.5,64.785004,65.004997,63.249542000000005,6425600,V
3854,"January 13, 2015",65.504997,66.452499,64.777496,65.195,63.434406,10284000,V
3855,"January 14, 2015",64.160004,64.650002,63.529999,63.889998999999996,62.164654000000006,12218000,V
3856,"January 15, 2015",64.177498,64.3675,63.09,63.282501,61.573563,10569200,V
3857,"January 16, 2015",62.974998,63.775002,62.875,63.737499,62.016273,11137200,V
3858,"January 20, 2015",64.055,64.922501,63.564999,64.209999,62.476006000000005,14933200,V
3859,"January 21, 2015",64.040001,64.907501,63.625,64.32,62.583045999999996,9784000,V
3860,"January 22, 2015",63.862499,64.75,63.342499,64.400002,62.660885,11566000,V
3861,"January 23, 2015",64.629997,65.162498,64.54499799999999,64.572502,62.82872,6166800,V
3862,"January 26, 2015",64.235001,64.322502,63.450001,64.1325,62.400612,8552400,V
3863,"January 27, 2015",63.447497999999996,63.447497999999996,62.145,62.747501,61.053005000000006,11027600,V
3864,"January 28, 2015",63.1325,63.252499,61.575001,61.59,59.926762,11430800,V
3865,"January 29, 2015",61.8825,62.200001,61.2925,62.0,60.325703000000004,15668400,V
3866,"January 30, 2015",65.099998,65.904999,63.727501000000004,63.727501000000004,62.006538,22151600,V
3867,"February 02, 2015",64.077499,64.077499,62.424999,63.834998999999996,62.111134,13665200,V
3868,"February 03, 2015",64.177498,65.112503,63.685001,64.947502,63.193592,15075600,V
3869,"February 04, 2015",64.897499,66.682503,64.775002,66.222504,64.434174,22170800,V
3870,"February 05, 2015",66.8125,67.949997,66.474998,67.949997,66.115013,16565600,V
3871,"February 06, 2015",67.9375,68.112503,66.510002,66.855003,65.049583,11242000,V
3872,"February 09, 2015",66.852501,67.084999,66.32,66.364998,64.572815,7834400,V
3873,"February 10, 2015",66.6875,66.967499,65.907501,66.137497,64.351456,9396800,V
3874,"February 11, 2015",66.245003,66.574997,66.0625,66.497498,65.174751,8795600,V
3875,"February 12, 2015",66.904999,67.727501,66.764999,67.727501,66.38027199999999,11641600,V
3876,"February 13, 2015",68.1875,68.1875,67.195,67.407501,66.066643,8476000,V
3877,"February 17, 2015",67.870003,67.997498,67.467499,67.717499,66.370476,6810400,V
3878,"February 18, 2015",67.717499,67.75,67.037498,67.279999,65.941673,6429200,V
3879,"February 19, 2015",67.51750200000001,67.51750200000001,67.0,67.275002,65.936775,5654800,V
3880,"February 20, 2015",67.260002,68.25,66.764999,68.25,66.892395,9034800,V
3881,"February 23, 2015",68.239998,68.33000200000001,67.5625,68.252502,66.894836,6654800,V
3882,"February 24, 2015",68.452499,68.452499,67.792503,68.1175,66.762535,9045200,V
3883,"February 25, 2015",67.815002,68.557503,67.815002,68.252502,66.894836,6842800,V
3884,"February 26, 2015",68.300003,68.625,68.004997,68.4375,67.076172,13459600,V
3885,"February 27, 2015",68.3675,68.547501,67.827499,67.827499,66.478302,7965200,V
3886,"March 02, 2015",69.177498,69.572502,68.610001,69.572502,68.188591,11653600,V
3887,"March 03, 2015",69.662498,69.662498,68.375,68.824997,67.45594799999999,8807200,V
3888,"March 04, 2015",68.787498,68.787498,68.0625,68.4375,67.076172,8021200,V
3889,"March 05, 2015",68.75,68.785004,68.4375,68.532501,67.169273,6756000,V
3890,"March 06, 2015",68.349998,68.620003,67.3125,67.334999,65.995598,11590800,V
3891,"March 09, 2015",67.629997,68.052498,67.269997,67.855003,66.505241,8902000,V
3892,"March 10, 2015",67.410004,67.464996,66.300003,66.300003,64.981186,11125600,V
3893,"March 11, 2015",66.407501,66.845001,65.762497,66.1875,64.870918,12105200,V
3894,"March 12, 2015",66.599998,67.5,66.574997,67.394997,66.05438199999999,9530800,V
3895,"March 13, 2015",67.209999,67.209999,66.125,66.2575,64.939522,12578800,V
3896,"March 16, 2015",66.722504,67.512497,66.657501,67.254997,65.917183,9849600,V
3897,"March 17, 2015",67.014999,67.089996,66.035004,66.125,64.809662,14290800,V
3898,"March 18, 2015",66.022499,66.995003,64.752502,66.917503,65.586395,50658000,V
3899,"March 19, 2015",66.83000200000001,67.190002,65.75,66.809998,65.481033,15407500,V
3900,"March 20, 2015",67.25,67.699997,66.779999,67.410004,66.06910699999999,15372000,V
3901,"March 23, 2015",68.029999,68.209999,67.07,67.08000200000001,65.745659,8128000,V
3902,"March 24, 2015",67.099998,67.690002,66.839996,67.099998,65.765251,6534800,V
3903,"March 25, 2015",67.099998,67.43,65.730003,65.730003,64.422516,13054300,V
3904,"March 26, 2015",65.25,66.300003,65.019997,65.589996,64.285294,9487200,V
3905,"March 27, 2015",65.519997,65.809998,65.150002,65.540001,64.236298,6521100,V
3906,"March 30, 2015",66.019997,66.32,65.5,65.660004,64.353912,11237100,V
3907,"March 31, 2015",65.470001,66.209999,65.389999,65.410004,64.108887,7400500,V
3908,"April 01, 2015",65.449997,65.519997,64.449997,65.18,63.88345,7633000,V
3909,"April 02, 2015",64.989998,65.620003,64.809998,65.290001,63.991276,5083000,V
3910,"April 06, 2015",64.730003,65.639999,64.410004,65.199997,63.903061,8351200,V
3911,"April 07, 2015",65.379997,66.190002,65.309998,65.800003,64.491119,6660800,V
3912,"April 08, 2015",65.889999,66.839996,65.800003,66.5,65.177185,6604200,V
3913,"April 09, 2015",66.57,66.82,65.760002,66.440002,65.118401,5408500,V
3914,"April 10, 2015",66.690002,66.690002,65.93,66.339996,65.02037,4628500,V
3915,"April 13, 2015",66.220001,66.800003,65.510002,65.610001,64.304901,5059800,V
3916,"April 14, 2015",65.519997,65.940002,64.879997,65.529999,64.226501,5621800,V
3917,"April 15, 2015",65.599998,65.910004,65.300003,65.68,64.37350500000001,5347100,V
3918,"April 16, 2015",65.529999,66.010002,65.349998,65.650002,64.344109,4121300,V
3919,"April 17, 2015",65.099998,65.5,64.349998,64.519997,63.236580000000004,11212900,V
3920,"April 20, 2015",65.0,65.209999,64.58000200000001,64.720001,63.43261,5948900,V
3921,"April 21, 2015",65.029999,65.83000200000001,64.989998,65.349998,64.050064,9619700,V
3922,"April 22, 2015",65.82,69.980003,65.790001,68.010002,66.657166,20912400,V
3923,"April 23, 2015",68.199997,68.220001,67.519997,67.720001,66.37293199999999,7193400,V
3924,"April 24, 2015",68.129997,68.18,67.309998,67.480003,66.137711,6219900,V
3925,"April 27, 2015",68.389999,68.610001,66.93,67.099998,65.765251,7122400,V
3926,"April 28, 2015",67.309998,67.5,66.410004,66.769997,65.44181800000001,6297500,V
3927,"April 29, 2015",66.860001,68.459999,66.779999,67.339996,66.000496,9812400,V
3928,"April 30, 2015",67.18,67.5,65.41999799999999,66.050003,64.736145,11780600,V
3929,"May 01, 2015",65.220001,66.660004,65.150002,65.769997,64.461708,10142800,V
3930,"May 04, 2015",66.050003,66.139999,65.470001,65.58000200000001,64.27552,7426400,V
3931,"May 05, 2015",65.769997,66.389999,65.599998,65.959999,64.64793399999999,8099800,V
3932,"May 06, 2015",66.150002,66.650002,65.230003,65.66999799999999,64.363724,7084600,V
3933,"May 07, 2015",65.58000200000001,66.779999,65.540001,66.58000200000001,65.255608,6660300,V
3934,"May 08, 2015",67.139999,70.160004,67.010002,69.470001,68.08811999999999,18359000,V
3935,"May 11, 2015",69.300003,69.699997,68.790001,69.019997,67.647072,10998500,V
3936,"May 12, 2015",68.550003,69.0,67.970001,68.690002,67.323639,7438200,V
3937,"May 13, 2015",68.75,68.879997,68.190002,68.650002,67.402176,5129800,V
3938,"May 14, 2015",68.959999,70.029999,68.849998,70.0,68.727646,6491100,V
3939,"May 15, 2015",70.099998,70.690002,69.309998,69.57,68.30546600000001,7121000,V
3940,"May 18, 2015",69.739998,70.239998,69.129997,70.0,68.727646,5553800,V
3941,"May 19, 2015",70.139999,70.559998,70.0,70.160004,68.884743,4351000,V
3942,"May 20, 2015",70.25,70.32,69.480003,69.779999,68.51164200000001,4870100,V
3943,"May 21, 2015",69.550003,69.870003,69.279999,69.370003,68.109085,6483800,V
3944,"May 22, 2015",69.300003,69.849998,69.300003,69.620003,68.354538,4511700,V
3945,"May 26, 2015",69.309998,69.5,68.309998,68.540001,67.29418199999999,6228100,V
3946,"May 27, 2015",68.849998,69.739998,68.5,69.489998,68.226913,7064800,V
3947,"May 28, 2015",69.480003,69.779999,68.800003,69.559998,68.295631,3893900,V
3948,"May 29, 2015",69.33000200000001,69.599998,68.519997,68.68,67.43163299999999,6678100,V
3949,"June 01, 2015",69.129997,69.449997,68.43,69.110001,67.853813,6309400,V
3950,"June 02, 2015",68.730003,69.459999,68.010002,69.040001,67.785088,4457400,V
3951,"June 03, 2015",69.260002,69.5,68.889999,68.949997,67.696732,4902700,V
3952,"June 04, 2015",68.629997,69.150002,68.029999,68.209999,66.970169,6460000,V
3953,"June 05, 2015",68.290001,68.699997,68.0,68.370003,67.12728100000001,4413100,V
3954,"June 08, 2015",68.190002,68.290001,67.620003,67.68,66.449814,4864300,V
3955,"June 09, 2015",67.66999799999999,68.089996,67.529999,67.949997,66.714897,4439700,V
3956,"June 10, 2015",68.220001,69.66999799999999,68.110001,69.629997,68.36438000000001,6807800,V
3957,"June 11, 2015",69.699997,70.019997,69.41999799999999,69.639999,68.374199,5238700,V
3958,"June 12, 2015",69.43,69.739998,69.019997,69.33000200000001,68.069824,4900700,V
3959,"June 15, 2015",68.720001,68.989998,68.16999799999999,68.57,67.323631,5995100,V
3960,"June 16, 2015",68.449997,69.16999799999999,68.290001,69.010002,67.75563000000001,5937400,V
3961,"June 17, 2015",69.110001,69.410004,68.510002,68.75,67.500366,7818300,V
3962,"June 18, 2015",68.900002,69.839996,68.879997,69.5,68.23673199999999,7596800,V
3963,"June 19, 2015",69.269997,69.33000200000001,68.480003,68.690002,67.441452,8728800,V
3964,"June 22, 2015",69.32,69.440002,68.900002,69.089996,67.834183,5511700,V
3965,"June 23, 2015",69.099998,69.589996,69.089996,69.41999799999999,68.158188,3888700,V
3966,"June 24, 2015",69.110001,69.400002,68.760002,68.860001,67.60836,4670600,V
3967,"June 25, 2015",69.379997,69.379997,68.510002,68.620003,67.372726,4705100,V
3968,"June 26, 2015",68.699997,69.209999,68.410004,68.75,67.500366,7025600,V
3969,"June 29, 2015",67.989998,68.489998,66.690002,66.720001,65.507263,9706700,V
3970,"June 30, 2015",67.339996,67.480003,66.760002,67.150002,65.929451,6811000,V
3971,"July 01, 2015",67.940002,68.300003,67.529999,67.849998,66.616722,6260800,V
3972,"July 02, 2015",68.150002,68.32,67.620003,68.239998,66.999641,5053000,V
3973,"July 06, 2015",67.550003,68.120003,67.360001,68.120003,66.881813,5270600,V
3974,"July 07, 2015",68.110001,68.199997,66.529999,67.769997,66.53817,6500700,V
3975,"July 08, 2015",67.010002,67.32,66.650002,66.730003,65.51709,5973500,V
3976,"July 09, 2015",67.650002,67.940002,67.019997,67.050003,65.831261,4818200,V
3977,"July 10, 2015",67.980003,68.540001,67.910004,68.41999799999999,67.176346,5110200,V
3978,"July 13, 2015",69.050003,69.599998,68.83000200000001,69.519997,68.256355,6832300,V
3979,"July 14, 2015",69.970001,70.300003,69.470001,70.099998,68.825829,5635400,V
3980,"July 15, 2015",70.129997,70.279999,69.690002,70.019997,68.74726899999999,4506200,V
3981,"July 16, 2015",70.43,70.589996,69.970001,70.57,69.287277,6512500,V
3982,"July 17, 2015",70.400002,70.959999,70.279999,70.879997,69.591637,6287600,V
3983,"July 20, 2015",71.290001,73.0,71.230003,72.699997,71.378563,10198500,V
3984,"July 21, 2015",72.839996,72.879997,71.760002,72.019997,70.710915,10919600,V
3985,"July 22, 2015",71.940002,72.150002,71.620003,71.970001,70.66184200000001,6303200,V
3986,"July 23, 2015",72.199997,72.25,71.199997,71.75,70.445824,10755700,V
3987,"July 24, 2015",76.779999,76.91999799999999,74.400002,74.800003,73.440392,21196100,V
3988,"July 27, 2015",74.279999,74.709999,73.58000200000001,73.860001,72.51747900000001,10293800,V
3989,"July 28, 2015",74.300003,75.18,73.849998,74.739998,73.381477,10054300,V
3990,"July 29, 2015",74.949997,76.43,74.66999799999999,76.010002,74.628403,13746900,V
3991,"July 30, 2015",75.889999,76.760002,75.239998,76.379997,74.991676,6507000,V
3992,"July 31, 2015",76.449997,76.510002,75.32,75.339996,73.970573,8526300,V
3993,"August 03, 2015",75.589996,76.040001,75.010002,75.769997,74.392761,5810800,V
3994,"August 04, 2015",75.529999,76.08000200000001,75.029999,75.269997,73.901855,6957900,V
3995,"August 05, 2015",76.050003,76.16999799999999,74.91999799999999,74.980003,73.617134,6976400,V
3996,"August 06, 2015",75.300003,75.41999799999999,73.550003,73.58000200000001,72.242561,7767800,V
3997,"August 07, 2015",73.68,74.309998,73.32,74.209999,72.861122,6484600,V
3998,"August 10, 2015",74.889999,75.18,73.849998,74.379997,73.028023,6183500,V
3999,"August 11, 2015",73.809998,74.269997,73.220001,73.360001,72.026566,6476000,V
4000,"August 12, 2015",72.870003,73.83000200000001,72.389999,73.540001,72.32159399999999,7625100,V
4001,"August 13, 2015",73.43,74.43,73.379997,73.93,72.70513199999999,5992000,V
4002,"August 14, 2015",73.849998,74.400002,73.449997,74.220001,72.99033399999999,3861500,V
4003,"August 17, 2015",74.0,74.440002,73.5,74.410004,73.1772,3473500,V
4004,"August 18, 2015",74.260002,74.730003,74.010002,74.470001,73.236191,6325500,V
4005,"August 19, 2015",74.199997,74.959999,73.66999799999999,74.400002,73.167358,5818100,V
4006,"August 20, 2015",73.559998,74.529999,72.809998,73.949997,72.7248,12082300,V
4007,"August 21, 2015",72.5,73.620003,70.959999,71.190002,70.010521,15752200,V
4008,"August 24, 2015",64.160004,69.360001,60.0,68.360001,67.227432,20950600,V
4009,"August 25, 2015",71.690002,71.800003,66.599998,66.970001,65.860451,14485000,V
4010,"August 26, 2015",69.370003,70.989998,67.900002,70.690002,69.518822,12220000,V
4011,"August 27, 2015",71.940002,72.489998,70.800003,72.400002,71.20049300000001,9122200,V
4012,"August 28, 2015",72.099998,72.66999799999999,71.599998,72.459999,71.259499,6411400,V
4013,"August 31, 2015",71.910004,72.08000200000001,70.82,71.300003,70.118706,8313300,V
4014,"September 01, 2015",69.410004,70.389999,68.5,68.959999,67.817482,11491500,V
4015,"September 02, 2015",69.940002,69.949997,68.699997,69.620003,68.466545,9218000,V
4016,"September 03, 2015",70.449997,71.08000200000001,69.989998,70.400002,69.233627,9035200,V
4017,"September 04, 2015",69.290001,69.910004,68.639999,69.160004,68.014183,9469400,V
4018,"September 08, 2015",70.75,71.010002,69.550003,70.529999,69.361465,7984900,V
4019,"September 09, 2015",70.75,71.379997,69.43,69.599998,68.446877,9022200,V
4020,"September 10, 2015",69.5,70.650002,69.459999,70.230003,69.066429,7244200,V
4021,"September 11, 2015",69.860001,70.809998,69.459999,70.760002,69.58764599999999,6452100,V
4022,"September 14, 2015",70.720001,70.800003,69.610001,70.010002,68.850082,7059300,V
4023,"September 15, 2015",70.480003,70.75,69.510002,70.510002,69.341797,6962600,V
4024,"September 16, 2015",70.449997,71.110001,70.050003,70.989998,69.81385,8207600,V
4025,"September 17, 2015",71.300003,72.32,70.5,70.959999,69.784348,7663300,V
4026,"September 18, 2015",69.82,70.809998,69.709999,69.790001,68.633736,14508100,V
4027,"September 21, 2015",70.620003,71.32,70.220001,70.779999,69.60733,12756500,V
4028,"September 22, 2015",70.0,70.389999,69.309998,70.25,69.086105,11394000,V
4029,"September 23, 2015",70.160004,71.150002,69.900002,70.949997,69.774513,10655800,V
4030,"September 24, 2015",70.349998,70.629997,69.639999,70.239998,69.076279,8406700,V
4031,"September 25, 2015",71.190002,71.459999,70.209999,70.690002,69.518822,7756600,V
4032,"September 28, 2015",70.190002,70.279999,67.029999,67.199997,66.086639,15261200,V
4033,"September 29, 2015",67.519997,68.699997,67.199997,68.529999,67.39460799999999,11326700,V
4034,"September 30, 2015",69.32,69.660004,68.260002,69.660004,68.50589000000001,9309200,V
4035,"October 01, 2015",70.089996,70.769997,68.980003,69.989998,68.830414,8679900,V
4036,"October 02, 2015",68.800003,70.730003,68.360001,70.66999799999999,69.499153,7460400,V
4037,"October 05, 2015",71.059998,72.339996,70.91999799999999,72.230003,71.03331,7286800,V
4038,"October 06, 2015",72.220001,72.540001,71.83000200000001,72.08000200000001,70.885788,5782500,V
4039,"October 07, 2015",72.68,73.230003,72.449997,73.220001,72.006905,6208900,V
4040,"October 08, 2015",73.0,73.93,72.83000200000001,73.900002,72.67564399999999,5713100,V
4041,"October 09, 2015",74.040001,74.089996,73.400002,73.980003,72.754311,5947800,V
4042,"October 12, 2015",73.739998,75.43,73.66999799999999,74.989998,73.747566,5586300,V
4043,"October 13, 2015",74.459999,75.25,74.150002,75.0,73.757416,7439400,V
4044,"October 14, 2015",74.839996,75.260002,73.720001,74.199997,72.970665,7568300,V
4045,"October 15, 2015",74.959999,75.410004,74.58000200000001,75.339996,74.091766,6856200,V
4046,"October 16, 2015",75.33000200000001,76.540001,74.790001,76.0,74.740837,9117400,V
4047,"October 19, 2015",75.93,77.33000200000001,75.93,76.989998,75.714439,9952600,V
4048,"October 20, 2015",76.639999,76.889999,75.93,76.279999,75.01619699999999,7957000,V
4049,"October 21, 2015",76.940002,76.940002,75.309998,75.459999,74.209793,7277900,V
4050,"October 22, 2015",75.889999,76.849998,75.639999,76.41999799999999,75.15389300000001,9093400,V
4051,"October 23, 2015",77.459999,77.629997,74.949997,77.07,75.793121,11971300,V
4052,"October 26, 2015",78.08000200000001,78.309998,77.089996,78.18,76.88472,8019400,V
4053,"October 27, 2015",78.029999,78.18,77.059998,77.519997,76.23565699999999,9527400,V
4054,"October 28, 2015",77.82,78.889999,77.440002,78.870003,77.563293,10850200,V
4055,"October 29, 2015",78.589996,78.709999,77.93,78.510002,77.209259,7648600,V
4056,"October 30, 2015",78.720001,78.809998,77.559998,77.58000200000001,76.294678,11186500,V
4057,"November 02, 2015",75.190002,76.209999,74.529999,75.220001,73.97377,29966000,V
4058,"November 03, 2015",75.129997,78.58000200000001,74.809998,77.900002,76.60936,18899900,V
4059,"November 04, 2015",78.370003,78.83000200000001,77.900002,78.349998,77.05190999999999,8640800,V
4060,"November 05, 2015",78.41999799999999,79.709999,78.41999799999999,79.260002,77.946838,9392600,V
4061,"November 06, 2015",79.57,79.57,78.32,78.75,77.44529,8221600,V
4062,"November 09, 2015",78.400002,78.400002,77.290001,78.040001,76.747047,10157300,V
4063,"November 10, 2015",77.650002,79.529999,77.610001,79.480003,78.303673,8440300,V
4064,"November 11, 2015",79.849998,80.25,79.16999799999999,79.18,78.00810200000001,8024400,V
4065,"November 12, 2015",78.860001,79.150002,78.139999,78.309998,77.15097,8939800,V
4066,"November 13, 2015",78.019997,78.970001,77.769997,78.110001,76.953941,9913200,V
4067,"November 16, 2015",77.790001,78.910004,77.58000200000001,78.900002,77.732254,7805000,V
4068,"November 17, 2015",78.940002,79.279999,78.470001,78.83000200000001,77.663292,6942600,V
4069,"November 18, 2015",78.959999,80.5,78.739998,80.459999,79.269165,7212400,V
4070,"November 19, 2015",80.599998,81.010002,79.849998,80.150002,78.96374499999999,6082200,V
4071,"November 20, 2015",80.589996,81.0,79.980003,80.190002,79.00316600000001,6764300,V
4072,"November 23, 2015",80.589996,80.779999,79.559998,80.110001,78.92433199999999,5910600,V
